eb_type,country,isCtryFlagged,isCtryGrey,color,eb_prev,prev,h,hm,num_pos,num_tested,num_arrivals,alpha,beta,alpha.post,beta.post,p0,S0,low,up,date
DE,DE,FALSE,FALSE,white,7.850403296113229e-4,0,7.857112390885654e-4,-6.890660911124336e-5,0,775,1996,0.9193714368868025,395.1942671987072,0.9193714368868025,1170.1942671987072,0.002320979,396.113638635594,3.236420302476276e-5,0.0024220302513379625,2020-08-10
DJ,DJ,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
DK,DK,FALSE,FALSE,white,0.002286347312183462,0,0.0022920473111163347,-2.010117715953494e-4,0,6,13,0.9193714368868025,395.1942671987072,0.9193714368868025,401.1942671987072,0.002320979,396.113638635594,9.440246989715783e-5,0.007048599320697568,2020-08-10
DM,DM,TRUE,FALSE,black,0.006083117504934764,0,0.006137399542502853,-0.0027859917160179865,0,25,57,0.6877877888232597,87.37722998624201,0.6877877888232597,112.37722998624201,0.00781,88.06501777506527,9.97926502212162e-5,0.020775024803618702,2020-08-10
DO,DO,FALSE,FALSE,white,0.002269416156867015,0,0.0022750319439622715,-1.995195296684942e-4,0,9,14,0.9193714368868025,395.1942671987072,0.9193714368868025,404.1942671987072,0.002320979,396.113638635594,9.370176137796822e-5,0.006996461646379126,2020-08-10
DZ,DZ,FALSE,FALSE,white,9.276145550296789e-4,0,9.285514318878828e-4,-8.143364556042892e-5,0,595,1101,0.9193714368868025,395.1942671987072,0.9193714368868025,990.1942671987072,0.002320979,396.113638635594,3.824757605695094e-5,0.002861700344619971,2020-08-10
EC,EC,TRUE,FALSE,black,0.007013589600328831,0,0.00708584621513296,-0.0032165265956088196,0,10,15,0.6877877888232597,87.37722998624201,0.6877877888232597,97.37722998624201,0.00781,88.06501777506527,1.1518845049806039e-4,0.023941658035373625,2020-08-10
EE,EE,FALSE,FALSE,white,0.0023151343782741524,0,0.002320979,-2.0354907089521358e-4,0,1,2,0.9193714368868025,395.1942671987072,0.9193714368868025,396.1942671987072,0.002320979,396.113638635594,9.559390000972051e-5,0.00713724395465809,2020-08-10
EG,EG,TRUE,FALSE,black,0.007159607157245357,0,0.007234919899248791,-0.003284196631777529,0,8,11,0.6877877888232597,87.37722998624201,0.6877877888232597,95.37722998624201,0.00781,88.06501777506527,1.1760768514425924e-4,0.0244383220253106,2020-08-10
ER,ER,TRUE,FALSE,black,0.0073904008752850355,0,0.007470674588948366,-0.0033912143691705154,0,5,8,0.6877877888232597,87.37722998624201,0.6877877888232597,92.37722998624201,0.00781,88.06501777506527,1.2143327100514603e-4,0.02522319335964096,2020-08-10
ES,ES,FALSE,FALSE,white,0.003170140587043975,0.003330161750713606,0.003171410108998441,0.0027709477573745903,7,2102,3390,0.9193714368868025,395.1942671987072,7.919371436886802,2490.194267198707,0.002320979,396.113638635594,0.0015723563671127825,0.0052170653229348446,2020-08-10
ET,ET,TRUE,FALSE,black,0.007552711300426326,0,0.007636569733889239,-0.003466520286005839,0,3,4,0.6877877888232597,87.37722998624201,0.6877877888232597,90.37722998624201,0.00781,88.06501777506527,1.2412499278354855e-4,0.025775059943105916,2020-08-10
FI,FI,FALSE,FALSE,white,0.002172871193307502,0,0.002178018791002594,-1.9101150906617183e-4,0,27,49,0.9193714368868025,395.1942671987072,0.9193714368868025,422.1942671987072,0.002320979,396.113638635594,8.970664084770159e-5,0.006699144786542255,2020-08-10
FJ,FJ,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
FR,FR,FALSE,FALSE,white,0.004273687707899158,0.018867924528301886,0.004283224770241003,0.002051647969666987,1,53,99,0.9193714368868025,395.1942671987072,1.9193714368868025,447.1942671987072,0.002320979,396.113638635594,7.22425053968274e-4,0.010250914770233321,2020-08-10
GB,GB,FALSE,FALSE,white,0.0023093191181232857,0,0.0023151343782741524,-2.0303649955267657e-4,0,2,3,0.9193714368868025,395.1942671987072,0.9193714368868025,397.1942671987072,0.002320979,396.113638635594,9.535321416588105e-5,0.00711933710605972,2020-08-10
GD,GD,TRUE,FALSE,black,0.016099305885478126,0.02127659574468085,0.016169896746113122,0.011785182203936933,3,141,212,0.6877877888232597,87.37722998624201,3.6877877888232597,225.377229986242,0.00781,88.06501777506527,0.0052265541337583234,0.031711231610182744,2020-08-10
GE,GE,FALSE,FALSE,white,0.002172871193307502,0,0.002178018791002594,-1.9101150906617183e-4,0,27,42,0.9193714368868025,395.1942671987072,0.9193714368868025,422.1942671987072,0.002320979,396.113638635594,8.970664084770159e-5,0.006699144786542255,2020-08-10
GF,GF,TRUE,FALSE,black,0.013925511563486877,0.015086206896551725,0.013950781742348367,0.012136113839752195,7,464,620,0.6877877888232597,87.37722998624201,7.687787788823259,544.377229986242,0.00781,88.06501777506527,0.006844050108141186,0.0229968370011856,2020-08-10
GI,GI,TRUE,FALSE,black,0.006306218096821359,0,0.006364573873988282,-0.0028891145127704736,0,21,26,0.6877877888232597,87.37722998624201,0.6877877888232597,108.37722998624201,0.00781,88.06501777506527,1.0348091784383536e-4,0.02153456445451718,2020-08-10
GL,GL,TRUE,FALSE,black,0.00781,NA,0.007899703077074851,-0.003585966202675667,0,0,1,0.6877877888232597,87.37722998624201,0.6877877888232597,87.37722998624201,0.00781,88.06501777506527,1.2839401533118217e-4,0.0266496723211207,2020-08-10
GM,GM,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
GN,GN,TRUE,FALSE,black,0.007636569733889239,0,0.007722311250869289,-0.0035054415187479758,0,2,6,0.6877877888232597,87.37722998624201,0.6877877888232597,89.37722998624201,0.00781,88.06501777506527,1.2551610412406557e-4,0.02606014865207673,2020-08-10
GP,GP,TRUE,FALSE,black,0.007234919899248791,0,0.007311833932439636,-0.003319110744478075,0,7,14,0.6877877888232597,87.37722998624201,0.6877877888232597,94.37722998624201,0.00781,88.06501777506527,1.1885581410280504e-4,0.02469446193521352,2020-08-10
GR,GR,FALSE,FALSE,white,0.001024810455769082,0,0.0010259540723949034,-8.997582408851751e-5,0,501,1424,0.9193714368868025,395.1942671987072,0.9193714368868025,896.1942671987072,0.002320979,396.113638635594,4.225938241406513e-5,0.0031613968267257694,2020-08-10
GT,GT,TRUE,FALSE,black,0.00781,NA,0.007899703077074851,-0.003585966202675667,0,0,1,0.6877877888232597,87.37722998624201,0.6877877888232597,87.37722998624201,0.00781,88.06501777506527,1.2839401533118217e-4,0.0266496723211207,2020-08-10
GW,GW,TRUE,FALSE,black,0.007234919899248791,0,0.007311833932439636,-0.003319110744478075,0,7,9,0.6877877888232597,87.37722998624201,0.6877877888232597,94.37722998624201,0.00781,88.06501777506527,1.1885581410280504e-4,0.02469446193521352,2020-08-10
GY,GY,FALSE,FALSE,white,0.002269416156867015,0,0.0022750319439622715,-1.995195296684942e-4,0,9,15,0.9193714368868025,395.1942671987072,0.9193714368868025,404.1942671987072,0.002320979,396.113638635594,9.370176137796822e-5,0.006996461646379126,2020-08-10
HN,HN,TRUE,FALSE,black,0.013604058735422784,0.027777777777777776,0.01371460240560116,0.005588816393626812,1,36,67,0.6877877888232597,87.37722998624201,1.6877877888232597,122.37722998624201,0.00781,88.06501777506527,0.0019372701936406099,0.03386726842057752,2020-08-10
HR,HR,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
HT,HT,TRUE,FALSE,black,0.007159607157245357,0,0.007234919899248791,-0.003284196631777529,0,8,15,0.6877877888232597,87.37722998624201,0.6877877888232597,95.37722998624201,0.00781,88.06501777506527,1.1760768514425924e-4,0.0244383220253106,2020-08-10
HU,HU,FALSE,FALSE,white,9.6056664514509e-4,0,9.615713025480696e-4,-8.432947701515607e-5,0,561,1214,0.9193714368868025,395.1942671987072,0.9193714368868025,956.1942671987072,0.002320979,396.113638635594,3.96075995239259e-5,0.0029633089884800313,2020-08-10
ID,ID,FALSE,FALSE,white,8.647913106135379e-4,0,8.656055279243376e-4,-7.591331113756728e-5,0,667,1305,0.9193714368868025,395.1942671987072,0.9193714368868025,1062.1942671987072,0.002320979,396.113638635594,3.5654942154001586e-5,0.002667973901634658,2020-08-10
IE,IE,FALSE,FALSE,white,0.001556903739984021,0.001352265043948614,0.0015577344813584434,0.0010241489082189045,2,1479,38375,0.9193714368868025,395.1942671987072,2.9193714368868022,1872.1942671987072,0.002320979,396.113638635594,4.145248079163436e-4,0.0032910750257634275,2020-08-10
IL,IL,FALSE,FALSE,white,0.0018835192547716703,0,0.0018873859485067244,-1.6552310737806124e-4,0,92,152,0.9193714368868025,395.1942671987072,0.9193714368868025,487.1942671987072,0.002320979,396.113638635594,7.773772501687994e-5,0.0058078922487143,2020-08-10
IN,IN,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,2,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
IS,IS,TRUE,FALSE,black,0.005875263181908112,0,0.005925883629778929,-0.0026899768523002293,0,29,45,0.6877877888232597,87.37722998624201,0.6877877888232597,116.37722998624201,0.00781,88.06501777506527,9.635824840391205e-5,0.020067236793208765,2020-08-10
IT,IT,FALSE,FALSE,white,0.0021831908362444897,0,0.002188387503611288,-1.9192084164431196e-4,0,25,32,0.9193714368868025,395.1942671987072,0.9193714368868025,420.1942671987072,0.002320979,396.113638635594,9.013363952589571e-5,0.006730926218916378,2020-08-10
JE,JE,TRUE,FALSE,black,0.006424019750953994,0,0.006484586560687412,-0.0029435926917851132,0,19,27,0.6877877888232597,87.37722998624201,0.6877877888232597,106.37722998624201,0.00781,88.06501777506527,1.054292131975688e-4,0.021935547812341416,2020-08-10
JM,JM,FALSE,FALSE,white,0.0023035329988465355,0,0.0023093191181232857,-2.0252650321030426e-4,0,3,6,0.9193714368868025,395.1942671987072,0.9193714368868025,398.1942671987072,0.002320979,396.113638635594,9.511373727332907e-5,0.0071015198862730555,2020-08-10
JP,JP,FALSE,FALSE,white,0.0015231732901209046,0.0011574074074074073,0.001524383008801874,7.301735194315388e-4,1,864,65335,0.9193714368868025,395.1942671987072,1.9193714368868025,1258.1942671987072,0.002320979,396.113638635594,2.569980044184416e-4,0.003657953266465756,2020-08-10
KE,KE,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,1,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
KG,KG,TRUE,FALSE,black,0.00781,NA,0.007899703077074851,-0.003585966202675667,0,0,1,0.6877877888232597,87.37722998624201,0.6877877888232597,87.37722998624201,0.00781,88.06501777506527,1.2839401533118217e-4,0.0266496723211207,2020-08-10
KH,KH,TRUE,FALSE,black,0.003637837379528008,0,0.003657180888611016,-0.0016601291131674522,0,101,121,0.6877877888232597,87.37722998624201,0.6877877888232597,188.377229986242,0.00781,88.06501777506527,5.949960044092688e-5,0.012438974043829543,2020-08-10
KN,KN,TRUE,FALSE,black,0.007470674588948366,0,0.007552711300426326,-0.003428453854233231,0,4,10,0.6877877888232597,87.37722998624201,0.6877877888232597,91.37722998624201,0.00781,88.06501777506527,1.227643790882969e-4,0.02549614088610841,2020-08-10
KP,KP,TRUE,FALSE,black,0.00781,NA,0.007899703077074851,-0.003585966202675667,0,0,1,0.6877877888232597,87.37722998624201,0.6877877888232597,87.37722998624201,0.00781,88.06501777506527,1.2839401533118217e-4,0.0266496723211207,2020-08-10
KR,KR,FALSE,FALSE,white,0.0013572964607983739,9.823182711198428e-4,0.0013582569613722053,6.505997902436811e-4,1,1018,46962,0.9193714368868025,395.1942671987072,1.9193714368868025,1412.1942671987072,0.002320979,396.113638635594,2.28984656834107e-4,0.0032598333011952165,2020-08-10
KW,KW,TRUE,FALSE,black,0.007311833932439636,0,0.0073904008752850355,-0.003354775173753748,0,6,6,0.6877877888232597,87.37722998624201,0.6877877888232597,93.37722998624201,0.00781,88.06501777506527,1.2013071906470453e-4,0.024956027634738476,2020-08-10
KY,KY,TRUE,FALSE,black,0.007552711300426326,0,0.007636569733889239,-0.003466520286005839,0,3,3,0.6877877888232597,87.37722998624201,0.6877877888232597,90.37722998624201,0.00781,88.06501777506527,1.2412499278354855e-4,0.025775059943105916,2020-08-10
KZ,KZ,TRUE,FALSE,black,0.010478922190170017,0.0136986301369863,0.010544388850754753,0.004296927575954091,1,73,128,0.6877877888232597,87.37722998624201,1.6877877888232597,159.377229986242,0.00781,88.06501777506527,0.0014888251290109463,0.02612517256533453,2020-08-10
LA,LA,TRUE,FALSE,black,0.007722311250869289,0,0.00781,-0.003545246671887234,0,1,1,0.6877877888232597,87.37722998624201,0.6877877888232597,88.37722998624201,0.00781,88.06501777506527,1.2693875011892587e-4,0.026351613996140166,2020-08-10
LB,LB,FALSE,FALSE,white,0.0023093191181232857,0,0.0023151343782741524,-2.0303649955267657e-4,0,2,11,0.9193714368868025,395.1942671987072,0.9193714368868025,397.1942671987072,0.002320979,396.113638635594,9.535321416588105e-5,0.00711933710605972,2020-08-10
LC,LC,TRUE,FALSE,black,0.0029384475961470613,0,0.0029510554410488773,-0.0013395927632436934,0,146,524,0.6877877888232597,87.37722998624201,0.6877877888232597,233.377229986242,0.00781,88.06501777506527,4.801944267241555e-5,0.010050987171819625,2020-08-10
LI,LI,TRUE,FALSE,black,0.007311833932439636,0,0.0073904008752850355,-0.003354775173753748,0,6,43,0.6877877888232597,87.37722998624201,0.6877877888232597,93.37722998624201,0.00781,88.06501777506527,1.2013071906470453e-4,0.024956027634738476,2020-08-10
LK,LK,TRUE,FALSE,black,0.007636569733889239,0,0.007722311250869289,-0.0035054415187479758,0,2,3,0.6877877888232597,87.37722998624201,0.6877877888232597,89.37722998624201,0.00781,88.06501777506527,1.2551610412406557e-4,0.02606014865207673,2020-08-10
LS,LS,TRUE,FALSE,black,0.006673338865805325,0,0.0067387220794791055,-0.0030589541645385816,0,15,26,0.6877877888232597,87.37722998624201,0.6877877888232597,102.37722998624201,0.00781,88.06501777506527,1.0955450536009008e-4,0.022784044049785956,2020-08-10
LT,LT,FALSE,FALSE,white,0.002280675593112081,0,0.002286347312183462,-2.0051188362269222e-4,0,7,10,0.9193714368868025,395.1942671987072,0.9193714368868025,402.1942671987072,0.002320979,396.113638635594,9.416773885310457e-5,0.007031133970170855,2020-08-10
LU,LU,FALSE,FALSE,white,0.0043910124673252615,0.024390243902439025,0.004401080972591602,0.0021081006312095797,1,41,621,0.9193714368868025,395.1942671987072,1.9193714368868025,435.1942671987072,0.002320979,396.113638635594,7.423167441196186e-4,0.0105317829353615,2020-08-10
LV,LV,FALSE,FALSE,white,0.00195148550474875,0,0.001955636597898084,-1.7150866617527836e-4,0,75,187,0.9193714368868025,395.1942671987072,0.9193714368868025,470.1942671987072,0.002320979,396.113638635594,8.054848097109812e-5,0.0060172630552560455,2020-08-10
LY,LY,TRUE,FALSE,black,0.006673338865805325,0,0.0067387220794791055,-0.0030589541645385816,0,15,22,0.6877877888232597,87.37722998624201,0.6877877888232597,102.37722998624201,0.00781,88.06501777506527,1.0955450536009008e-4,0.022784044049785956,2020-08-10
MA,MA,FALSE,FALSE,white,0.0011237698450059833,0,0.0011251451369994965,-9.867484680323059e-5,0,422,999,0.9193714368868025,395.1942671987072,0.9193714368868025,817.1942671987072,0.002320979,396.113638635594,4.634479835551607e-5,0.0034665008749103733,2020-08-10
MC,MC,FALSE,FALSE,white,0.0014419453922663078,0.0012919896640826874,0.0014424760823971005,0.0010744384759530238,3,2322,8196,0.9193714368868025,395.1942671987072,3.9193714368868022,2714.194267198707,0.002320979,396.113638635594,4.858615440113589e-4,0.002808843106881463,2020-08-10
ME,ME,FALSE,FALSE,white,0.001747476912537509,0,0.001750804719670986,-1.5354497994509388e-4,0,130,7227,0.9193714368868025,395.1942671987072,0.9193714368868025,525.1942671987072,0.002320979,396.113638635594,7.211284706759115e-5,0.0053887692191877485,2020-08-10
MG,MG,TRUE,FALSE,black,0.017942778609357345,0.16666666666666666,0.01813557692432382,0.0073904008752850355,1,6,10,0.6877877888232597,87.37722998624201,1.6877877888232597,92.37722998624201,0.00781,88.06501777506527,0.0025632824190571055,0.04457798933000234,2020-08-10
MH,MH,TRUE,FALSE,black,0.007636569733889239,0,0.007722311250869289,-0.0035054415187479758,0,2,4,0.6877877888232597,87.37722998624201,0.6877877888232597,89.37722998624201,0.00781,88.06501777506527,1.2551610412406557e-4,0.02606014865207673,2020-08-10
MK,MK,TRUE,FALSE,black,0.015334461602255066,0.045454545454545456,0.015475060869692777,0.006306218096821359,1,22,27,0.6877877888232597,87.37722998624201,1.6877877888232597,108.37722998624201,0.00781,88.06501777506527,0.0021864625620840452,0.03814429396208785,2020-08-10
ML,ML,TRUE,FALSE,black,0.0070698765025385794,0.006956521739130435,0.007080555025512497,0.005570129352576932,4,575,788,0.6877877888232597,87.37722998624201,4.687787788823259,658.377229986242,0.00781,88.06501777506527,0.0026876843484095383,0.01312305264536906,2020-08-10
MM,MM,TRUE,FALSE,black,0.002455814704340039,0,0.0024646148568060124,-0.0011187794646063183,0,192,313,0.6877877888232597,87.37722998624201,0.6877877888232597,279.377229986242,0.00781,88.06501777506527,4.010869201791035e-5,0.008402127742016985,2020-08-10
MN,MN,FALSE,FALSE,white,0.002258267347583824,0,0.002263828026006669,-1.985369498647781e-4,0,11,20,0.9193714368868025,395.1942671987072,0.9193714368868025,406.1942671987072,0.002320979,396.113638635594,9.324037285921945e-5,0.00696212959939746,2020-08-10
MO,MO,TRUE,FALSE,black,0.01703717242200987,0.09090909090909091,0.017210905857322028,0.007013589600328831,1,11,28,0.6877877888232597,87.37722998624201,1.6877877888232597,97.37722998624201,0.00781,88.06501777506527,0.0024322867566114775,0.042346024656839565,2020-08-10
MP,MP,TRUE,FALSE,black,0.00781,NA,0.007899703077074851,-0.003585966202675667,0,0,2,0.6877877888232597,87.37722998624201,0.6877877888232597,87.37722998624201,0.00781,88.06501777506527,1.2839401533118217e-4,0.0266496723211207,2020-08-10
MT,MT,FALSE,FALSE,white,0.002882934926706344,0.0029940119760479044,0.0028841365933886883,0.002467315987688363,6,2004,6816,0.9193714368868025,395.1942671987072,6.919371436886802,2393.194267198707,0.002320979,396.113638635594,0.0013471613301728439,0.004885943897740907,2020-08-10
